rt,x,x_denoise,x_detrend
25.1820303383897,-0.36573,-0.0347597163684149,-5.70677946266037
25.1563593932322,-0.17405,-0.00824702759402189,-5.51600570227791
25.1306884480747,0.94509,0.0172803107765906,-4.39777194189544
25.1050175029171,0.8564,0.0415801315248231,-4.48736818151298
25.0793465577596,-0.1154,0.0644337173839448,-5.46007442113051
25.0536756126021,-0.85115,0.0856500957068966,-6.19673066074805
25.0280046674446,0.51784,0.105069969081814,-4.82864690036558
25.0023337222871,-0.67472,0.122569187237847,-6.02211313998312
24.9766627771295,-0.92506,0.138061670791538,-6.27335937960065
24.950991831972,0.26751,0.151501705103421,-5.08169561921819
24.9253208868145,-0.55695,0.162885532666563,-5.90706185883572
24.8996499416569,-0.33617,0.172252184884351,-5.68718809845326
24.8739789964994,-0.57173,0.179683508595697,-5.92365433807079
24.8483080513419,-0.39482,0.185303358989456,-5.74765057768832
24.8226371061844,-0.5126,0.189275948274233,-5.86633681730586
24.7969661610268,0.10538,0.191803358240885,-5.24926305692339
24.7712952158693,1.2259,0.193122244236174,-4.12964929654093
24.7456242707118,2.039,0.19349977758772,-3.31745553615846
24.7199533255543,-0.98372,0.193228892692061,-6.341081775776
24.6942823803967,1.6251,0.192622923299612,-3.73316801539353
24.6686114352392,1.832,0.192009729507824,-3.52717425501107
24.6429404900817,-0.29182,0.191725432128078,-5.6519004946286
24.6172695449241,-0.056267,0.192107883975607,-5.41725373424614
24.5915985997666,-1.8339,0.193490017839506,-7.19579297386367
24.5659276546091,1.699,0.196193218071537,-3.6637992134812
24.5402567094516,-0.1154,0.200520866602459,-5.47910545309874
24.5145857642941,0.73862,0.206752214542881,-4.62599169271627
24.4889148191365,0.031948,0.215136727222861,-5.33356993233381
24.463243873979,1.8024,0.225889043530926,-3.56402417195134
24.4375729288215,1.2259,0.239184679778626,-4.14143041156888
24.4119019836639,0.48828,0.255156594185107,-4.87995665118641
24.3862310385064,-0.49782,0.273892710682604,-5.86696289080395
24.3605600933489,-0.77772,0.295434480411689,-6.14776913042148
24.3348891481914,0.38528,0.319776536411023,-4.98567537003902
24.3092182030338,-0.23317,0.346867472091878,-5.60503160965655
24.2835472578763,-0.10061,0.376611747669139,-5.47337784927408
24.2578763127188,0.54693,0.40887270139758,-4.82674408889162
24.2322053675613,0.17929,0.443476614874789,-5.19529032850915
24.2065344224037,0.67949,0.480217754484884,-4.69599656812669
24.1808634772462,0.73862,0.518864284944134,-4.63777280774422
24.1551925320887,0.4735,0.559164926538748,-4.90379904736176
24.1295215869312,0.35572,0.600856205659626,-5.02248528697929
24.1038506417736,0.70906,0.643670129243679,-4.67005152659683
24.0781796966161,0.63562,0.687342098274519,-4.74439776621436
24.0525087514586,-0.26226,0.7316188640557,-5.6431840058319
24.026837806301,-0.26226,0.776266323941105,-5.64409024544943
24.0011668611435,1.2407,0.821076950889323,-4.14203648506697
23.975495915986,1.2555,0.865876653794873,-4.1281427246845
23.9498249708285,1.9207,0.910530873121022,-3.46384896430203
23.9241540256709,0.51784,0.954949728879776,-4.86761520391957
23.8984830805134,0.73862,0.999092055319755,-4.6477414435371
23.8728121353559,1.7138,1.04296817851686,-3.67346768315464
23.8471411901984,0.70906,1.08664131902754,-4.67911392277217
23.8214702450408,0.82684,1.13022753136081,-4.56224016238971
23.7957992998833,-0.012398,1.17389412465666,-5.40238440200724
23.7701283547258,2.0537,1.21785654393806,-3.33719264162478
23.7444574095683,2.9712,1.26237372787394,-2.42059888124231
23.7187864644107,-0.10061,1.30774199633314,-5.49331512085984
23.6931155192532,0.56171,1.3542875582687,-4.83190136047738
23.6674445740957,2.1868,1.40235776677143,-3.20771760009491
23.6417736289382,2.9564,1.45231128259294,-2.43902383971245
23.6161026837806,1.3146,1.50450733920596,-4.08173007932998
23.5904317386231,1.9946,1.55929433072601,-3.40263631894752
23.5647607934656,2.3346,1.61699796800877,-3.06354255856505
23.539089848308,1.0781,1.67790926728542,-4.32094879818259
23.5134189031505,1.1668,1.74227264922622,-4.23315503780012
23.487747957993,0.95987,1.81027443386453,-4.44099127741766
23.4620770128355,2.0242,1.882032018031,-3.37756751703519
23.436406067678,1.7433,1.95758401663921,-3.65937375665273
23.4107351225204,1.4033,2.03688163727225,-4.00027999627026
23.3850641773629,1.5807,2.11978153913834,-3.82378623588779
23.3593932322054,4.1442,2.20604040283513,-1.26119247550533
23.3337222870478,4.6792,2.29531140687988,-0.727098715122864
23.3080513418903,1.0338,2.38714277116063,-4.3734049547404
23.2823803967328,2.9268,2.48097848701066,-2.48131119435793
23.2567094515753,2.9416,2.57616130929538,-2.46741743397547
23.2310385064177,2.6007,2.67193803862351,-2.809223673593
23.2053675612602,0.63562,2.76746707253695,-4.77520991321054
23.1796966161027,2.5563,2.86182815434906,-2.85543615282807
23.1540256709452,2.1276,2.95403419828447,-3.28504239244561
23.1283547257876,3.1939,3.04304502084546,-2.21964863206314
23.1026837806301,2.8081,3.1277827620036,-2.60635487168068
23.0770128354726,2.9712,3.2071487369776,-2.44416111129821
23.0513418903151,4.8728,3.28004142104226,-0.543467350915744
23.0256709451575,3.9215,3.34537523697196,-1.49567359053328
23,3.3574,3.40209978821082,-2.06067983015081
22.9743290548425,4.189,3.44921916140989,-1.22998606976835
22.9486581096849,3.387,3.48581091017149,-2.03289230938588
22.9229871645274,5.0817,3.51104432812449,-0.339098549003417
22.8973162193699,3.8328,3.52419762408633,-1.58890478862095
22.8716452742124,2.4529,3.5246736251331,-2.96971102823849
22.8459743290548,2.7337,3.51201365479763,-2.68981726785602
22.8203033838973,2.8081,3.48590926306464,-2.61632350747356
22.7946324387398,2.7041,3.44621152186148,-2.72122974709109
22.7689614935823,1.9355,3.39293764371189,-3.49073598670862
22.7432905484247,3.4614,3.32627473131842,-1.96574222632616
22.7176196032672,2.912,3.24658052110916,-2.51604846594369
22.6919486581097,2.8524,3.15438104313543,-2.57655470556123
22.6662777129522,2.6746,3.05036518193899,-2.75526094517876
22.6406067677946,3.1495,2.93537618683315,-2.2812671847963
22.6149358226371,3.2535,2.81040024411703,-2.17817342441383
22.5892648774796,2.2311,2.67655228668934,-3.20147966403137
22.563593932322,3.3131,2.53505927697092,-2.1203859036489
22.5379229871645,2.645,2.38724125563464,-2.78939214326644
22.512252042007,3.3131,2.23449050008877,-2.12219838288397
22.4865810968495,3.1495,2.07824918176396,-2.2867046225015
22.460910151692,1.7729,1.91998594892914,-3.66421086211904
22.4352392065344,1.4625,1.76117189106458,-3.97551710173657
22.4095682613769,1.9059,1.60325636097042,-3.53302334135411
22.3838973162194,0.076294,1.44764314119229,-5.36353558097164
22.3582263710618,1.019,1.29566744160425,-4.42173582058918
22.3325554259043,0.031948,1.14857420492199,-5.40969406020671
22.3068844807468,1.7285,1.0074981765591,-3.71404829982425
22.2812135355893,1.699,0.873446164845674,-3.74445453944178
22.2555425904317,1.5659,0.747281877677933,-3.87846077905932
22.2298716452742,1.6842,0.62971367285116,-3.76106701867685
22.2042007001167,0.72384,0.521285502538771,-4.72233325829438
22.1785297549592,1.1668,0.422371268695824,-4.28027949791192
22.1528588098016,0.31185,0.33317273682938,-5.13613573752945
22.1271878646441,-1.0571,0.253721081975925,-6.50599197714699
22.1015169194866,0.62084,0.183882064356183,-4.82895821676452
22.075845974329,1.5807,0.123364754621793,-3.87000445638206
22.0501750291715,0.002384,0.0717336514996514,-5.44922669599959
22.024504084014,-0.012398,0.0284239596270292,-5.46491493561713
21.9988331388565,0.26751,-0.00724027591492414,-5.18591317523466
21.973162193699,-1.1158,-0.0360255478427782,-6.5701294148522
21.9474912485414,-1.0133,-0.0587662063478919,-6.46853565446973
21.9218203033839,0.44394,-0.0763401998937193,-5.01220189408727
21.8961493582264,-1.7753,-0.0896437584621884,-7.2323481337048
21.8704784130688,-0.70429,-0.0995655718054931,-6.16224437332233
21.8448074679113,2.2163,-0.106961035236324,-3.24256061293987
21.8191365227538,-1.4238,-0.112627143608087,-6.8835668525574
21.7934655775963,-1.1597,-0.117278610029163,-6.62037309217494
21.7677946324387,-0.95415,-0.121525769406376,-6.41572933179247
21.7421236872812,0.56171,-0.125854798265189,-4.90077557141001
21.7164527421237,0.090599,-0.130610741848512,-5.37279281102754
21.6907817969662,-1.6141,-0.135983787907224,-7.07839805064508
21.6651108518086,-0.14448,-0.141999164761031,-5.60968429026261
21.6394399066511,-0.77772,-0.148510970254276,-6.24383052988015
21.6137689614936,0.62084,-0.155200159489978,-4.84617676949768
21.5880980163361,-1.0281,-0.161576834212157,-6.49602300911521
21.5624270711785,0.3705,-0.16698688708897,-5.09832924873275
21.536756126021,-0.73338,-0.170622961715444,-6.20311548835028
21.5110851808635,0.4735,-0.171539595776816,-4.99714172796782
21.4854142357059,0.94509,-0.168672322411303,-4.52645796758535
21.4597432905484,0.42915,-0.160860415310552,-5.04330420720289
21.4340723453909,-0.52738,-0.146872878391937,-6.00074044682042
21.4084014002334,-0.95415,-0.125437202791264,-6.42841668643796
21.3827304550758,1.7581,-0.0952703441700855,-3.71707292605549
21.3570595099183,0.35572,-0.0551113134737527,-5.12035916567303
21.3313885647608,0.061512,-0.00375472569924895,-5.41547340529056
21.3057176196033,0.10538,0.0599153848902329,-5.37251164490809
21.2800466744457,-0.30661,0.136892197399201,-5.78540788452563
21.2543757292882,0.76818,0.228013907742227,-4.71152412414316
21.2287047841307,1.3442,0.333933420052797,-4.1364103637607
21.2030338389732,0.29707,0.455090622834018,-5.18444660337823
21.1773628938156,0.69428,0.591687911843453,-4.78814284299577
21.1516919486581,0.56171,0.743669572991472,-4.9216190826133
21.1260210035006,0.81205,0.910705576647425,-4.67218532223084
21.1003500583431,1.1077,1.09218026071972,-4.37744156184837
21.0746791131855,1.9059,1.28718629498957,-3.58014780146591
21.049008168028,1.7138,1.49452422494946,-3.77315404108344
21.0233372228705,1.4181,1.71270779154517,-4.06976028070097
20.9976662777129,1.6694,1.93997511563394,-3.81936652031851
